,LOCATION,SUBJECT,MEASURE,TIME,VALUE
710,NZL,SHEEP,KG_CAP,2010.0,
711,NZL,SHEEP,KG_CAP,2011.0,
712,NZL,SHEEP,KG_CAP,2012.0,
713,NZL,SHEEP,KG_CAP,2013.0,
714,NZL,SHEEP,KG_CAP,2014.0,
715,NZL,SHEEP,KG_CAP,2015.0,
716,NZL,SHEEP,KG_CAP,2016.0,
717,NZL,SHEEP,KG_CAP,2017.0,
718,NZL,SHEEP,KG_CAP,2018.0,
719,NZL,SHEEP,KG_CAP,2019.0,
960,ARG,BEEF,KG_CAP,1990.0,55.559
961,ARG,BEEF,KG_CAP,1991.0,51.817
962,ARG,BEEF,KG_CAP,1992.0,50.98
963,ARG,BEEF,KG_CAP,1993.0,51.678000000000004
964,ARG,BEEF,KG_CAP,1994.0,48.593999999999994
965,ARG,BEEF,KG_CAP,1995.0,43.693000000000005
966,ARG,BEEF,KG_CAP,1996.0,44.218999999999994
967,ARG,BEEF,KG_CAP,1997.0,44.86
968,ARG,BEEF,KG_CAP,1998.0,41.633
969,ARG,BEEF,KG_CAP,1999.0,45.76
970,ARG,BEEF,KG_CAP,2000.0,45.282
971,ARG,BEEF,KG_CAP,2001.0,43.988
972,ARG,BEEF,KG_CAP,2002.0,40.505
973,ARG,BEEF,KG_CAP,2003.0,41.864
974,ARG,BEEF,KG_CAP,2004.0,43.711000000000006
975,ARG,BEEF,KG_CAP,2005.0,42.824
976,ARG,BEEF,KG_CAP,2006.0,44.105
977,ARG,BEEF,KG_CAP,2007.0,47.41
978,ARG,BEEF,KG_CAP,2008.0,47.251000000000005
979,ARG,BEEF,KG_CAP,2009.0,46.961000000000006
980,ARG,BEEF,KG_CAP,2010.0,
981,ARG,BEEF,KG_CAP,2011.0,
982,ARG,BEEF,KG_CAP,2012.0,
983,ARG,BEEF,KG_CAP,2013.0,
984,ARG,BEEF,KG_CAP,2014.0,
985,ARG,BEEF,KG_CAP,2015.0,
986,ARG,BEEF,KG_CAP,2016.0,
987,ARG,BEEF,KG_CAP,2017.0,
988,ARG,BEEF,KG_CAP,2018.0,
989,ARG,BEEF,KG_CAP,2019.0,
990,ARG,PIG,KG_CAP,1990.0,3.674
991,ARG,PIG,KG_CAP,1991.0,3.612
992,ARG,PIG,KG_CAP,1992.0,4.487
993,ARG,PIG,KG_CAP,1993.0,4.851
994,ARG,PIG,KG_CAP,1994.0,4.837
995,ARG,PIG,KG_CAP,1995.0,5.086
996,ARG,PIG,KG_CAP,1996.0,4.888999999999999
997,ARG,PIG,KG_CAP,1997.0,4.747
998,ARG,PIG,KG_CAP,1998.0,5.475
999,ARG,PIG,KG_CAP,1999.0,6.148
1000,ARG,PIG,KG_CAP,2000.0,5.989
1001,ARG,PIG,KG_CAP,2001.0,4.783
1002,ARG,PIG,KG_CAP,2002.0,4.445
1003,ARG,PIG,KG_CAP,2003.0,3.951
1004,ARG,PIG,KG_CAP,2004.0,4.255
1005,ARG,PIG,KG_CAP,2005.0,4.825
1006,ARG,PIG,KG_CAP,2006.0,5.93
1007,ARG,PIG,KG_CAP,2007.0,6.045
1008,ARG,PIG,KG_CAP,2008.0,5.933
1009,ARG,PIG,KG_CAP,2009.0,6.415
1010,ARG,PIG,KG_CAP,2010.0,
1011,ARG,PIG,KG_CAP,2011.0,
1012,ARG,PIG,KG_CAP,2012.0,
1013,ARG,PIG,KG_CAP,2013.0,
1014,ARG,PIG,KG_CAP,2014.0,
1015,ARG,PIG,KG_CAP,2015.0,
1016,ARG,PIG,KG_CAP,2016.0,
1017,ARG,PIG,KG_CAP,2017.0,
1018,ARG,PIG,KG_CAP,2018.0,
1019,ARG,PIG,KG_CAP,2019.0,
1020,ARG,POULTRY,KG_CAP,1990.0,8.66
1021,ARG,POULTRY,KG_CAP,1991.0,8.88
1022,ARG,POULTRY,KG_CAP,1992.0,10.027000000000001
1023,ARG,POULTRY,KG_CAP,1993.0,15.442
1024,ARG,POULTRY,KG_CAP,1994.0,18.392
1025,ARG,POULTRY,KG_CAP,1995.0,18.662
1026,ARG,POULTRY,KG_CAP,1996.0,19.63
1027,ARG,POULTRY,KG_CAP,1997.0,19.005
1028,ARG,POULTRY,KG_CAP,1998.0,19.803
1029,ARG,POULTRY,KG_CAP,1999.0,23.041
1030,ARG,POULTRY,KG_CAP,2000.0,22.901999999999997
1031,ARG,POULTRY,KG_CAP,2001.0,22.024
1032,ARG,POULTRY,KG_CAP,2002.0,15.424000000000001
1033,ARG,POULTRY,KG_CAP,2003.0,16.121
1034,ARG,POULTRY,KG_CAP,2004.0,18.887999999999998
1035,ARG,POULTRY,KG_CAP,2005.0,21.145
1036,ARG,POULTRY,KG_CAP,2006.0,24.338
1037,ARG,POULTRY,KG_CAP,2007.0,25.741999999999997
1038,ARG,POULTRY,KG_CAP,2008.0,27.954
1039,ARG,POULTRY,KG_CAP,2009.0,29.733
1040,ARG,POULTRY,KG_CAP,2010.0,
1041,ARG,POULTRY,KG_CAP,2011.0,
1042,ARG,POULTRY,KG_CAP,2012.0,
1043,ARG,POULTRY,KG_CAP,2013.0,
1044,ARG,POULTRY,KG_CAP,2014.0,
1045,ARG,POULTRY,KG_CAP,2015.0,
1046,ARG,POULTRY,KG_CAP,2016.0,
1047,ARG,POULTRY,KG_CAP,2017.0,
1048,ARG,POULTRY,KG_CAP,2018.0,
1049,ARG,POULTRY,KG_CAP,2019.0,
1050,ARG,SHEEP,KG_CAP,1990.0,2.282
1051,ARG,SHEEP,KG_CAP,1991.0,2.347
1052,ARG,SHEEP,KG_CAP,1992.0,1.8940000000000001
1053,ARG,SHEEP,KG_CAP,1993.0,1.869
1054,ARG,SHEEP,KG_CAP,1994.0,2.374
1055,ARG,SHEEP,KG_CAP,1995.0,2.233
1056,ARG,SHEEP,KG_CAP,1996.0,1.787
1057,ARG,SHEEP,KG_CAP,1997.0,1.625
1058,ARG,SHEEP,KG_CAP,1998.0,1.421
1059,ARG,SHEEP,KG_CAP,1999.0,1.3359999999999999
1060,ARG,SHEEP,KG_CAP,2000.0,1.412
1061,ARG,SHEEP,KG_CAP,2001.0,1.3969999999999998
1062,ARG,SHEEP,KG_CAP,2002.0,1.3630000000000002
1063,ARG,SHEEP,KG_CAP,2003.0,1.3090000000000002
1064,ARG,SHEEP,KG_CAP,2004.0,1.26
1065,ARG,SHEEP,KG_CAP,2005.0,1.188
1066,ARG,SHEEP,KG_CAP,2006.0,1.157
1067,ARG,SHEEP,KG_CAP,2007.0,1.177
1068,ARG,SHEEP,KG_CAP,2008.0,1.102
1069,ARG,SHEEP,KG_CAP,2009.0,1.0390000000000001
1070,ARG,SHEEP,KG_CAP,2010.0,
1071,ARG,SHEEP,KG_CAP,2011.0,
1072,ARG,SHEEP,KG_CAP,2012.0,
1073,ARG,SHEEP,KG_CAP,2013.0,
1074,ARG,SHEEP,KG_CAP,2014.0,
1075,ARG,SHEEP,KG_CAP,2015.0,
1076,ARG,SHEEP,KG_CAP,2016.0,
1077,ARG,SHEEP,KG_CAP,2017.0,
1078,ARG,SHEEP,KG_CAP,2018.0,
1079,ARG,SHEEP,KG_CAP,2019.0,
5250,NZL,POULTRY,THND_TONNE,1990.0,56.3
5251,NZL,POULTRY,THND_TONNE,1991.0,58.3
5252,NZL,POULTRY,THND_TONNE,1992.0,60.9
5253,NZL,POULTRY,THND_TONNE,1993.0,68.2
5254,NZL,POULTRY,THND_TONNE,1994.0,75.363
5255,NZL,POULTRY,THND_TONNE,1995.0,92.992
5256,NZL,POULTRY,THND_TONNE,1996.0,91.07799999999999
5257,NZL,POULTRY,THND_TONNE,1997.0,89.12200000000001
5258,NZL,POULTRY,THND_TONNE,1998.0,97.411
5259,NZL,POULTRY,THND_TONNE,1999.0,100.62700000000001
5260,NZL,POULTRY,THND_TONNE,2000.0,107.678
5261,NZL,POULTRY,THND_TONNE,2001.0,117.499
5262,NZL,POULTRY,THND_TONNE,2002.0,129.263
5263,NZL,POULTRY,THND_TONNE,2003.0,142.042
5264,NZL,POULTRY,THND_TONNE,2004.0,149.53799999999998
5265,NZL,POULTRY,THND_TONNE,2005.0,158.968
5266,NZL,POULTRY,THND_TONNE,2006.0,152.855
5267,NZL,POULTRY,THND_TONNE,2007.0,146.47899999999998
5268,NZL,POULTRY,THND_TONNE,2008.0,147.1
5269,NZL,POULTRY,THND_TONNE,2009.0,139.034
5270,NZL,POULTRY,THND_TONNE,2010.0,
5271,NZL,POULTRY,THND_TONNE,2011.0,
5272,NZL,POULTRY,THND_TONNE,2012.0,
5273,NZL,POULTRY,THND_TONNE,2013.0,
5274,NZL,POULTRY,THND_TONNE,2014.0,
5275,NZL,POULTRY,THND_TONNE,2015.0,
5276,NZL,POULTRY,THND_TONNE,2016.0,
5277,NZL,POULTRY,THND_TONNE,2017.0,
5278,NZL,POULTRY,THND_TONNE,2018.0,
5279,NZL,POULTRY,THND_TONNE,2019.0,
5280,NZL,BEEF,THND_TONNE,1990.0,126.565
5281,NZL,BEEF,THND_TONNE,1991.0,118.301
5282,NZL,BEEF,THND_TONNE,1992.0,124.116
5283,NZL,BEEF,THND_TONNE,1993.0,122.977
5284,NZL,BEEF,THND_TONNE,1994.0,108.81700000000001
5285,NZL,BEEF,THND_TONNE,1995.0,148.142
5286,NZL,BEEF,THND_TONNE,1996.0,154.30700000000002
5287,NZL,BEEF,THND_TONNE,1997.0,135.395
5288,NZL,BEEF,THND_TONNE,1998.0,118.486
5289,NZL,BEEF,THND_TONNE,1999.0,126.249
5290,NZL,BEEF,THND_TONNE,2000.0,128.268
5291,NZL,BEEF,THND_TONNE,2001.0,120.941
5292,NZL,BEEF,THND_TONNE,2002.0,95.98
5293,NZL,BEEF,THND_TONNE,2003.0,133.017
5294,NZL,BEEF,THND_TONNE,2004.0,117.647
5295,NZL,BEEF,THND_TONNE,2005.0,93.037
5296,NZL,BEEF,THND_TONNE,2006.0,102.777
5297,NZL,BEEF,THND_TONNE,2007.0,121.514
5298,NZL,BEEF,THND_TONNE,2008.0,123.10700000000001
5299,NZL,BEEF,THND_TONNE,2009.0,109.807
5300,NZL,BEEF,THND_TONNE,2010.0,
5301,NZL,BEEF,THND_TONNE,2011.0,
5302,NZL,BEEF,THND_TONNE,2012.0,
5303,NZL,BEEF,THND_TONNE,2013.0,
5304,NZL,BEEF,THND_TONNE,2014.0,
5305,NZL,BEEF,THND_TONNE,2015.0,
5306,NZL,BEEF,THND_TONNE,2016.0,
5307,NZL,BEEF,THND_TONNE,2017.0,
5308,NZL,BEEF,THND_TONNE,2018.0,
5309,NZL,BEEF,THND_TONNE,2019.0,
5370,NZL,SHEEP,THND_TONNE,1990.0,107.45100000000001
5371,NZL,SHEEP,THND_TONNE,1991.0,116.585
5372,NZL,SHEEP,THND_TONNE,1992.0,119.101
5373,NZL,SHEEP,THND_TONNE,1993.0,86.88600000000001
5374,NZL,SHEEP,THND_TONNE,1994.0,158.77700000000002
5375,NZL,SHEEP,THND_TONNE,1995.0,125.398
5376,NZL,SHEEP,THND_TONNE,1996.0,64.154
5377,NZL,SHEEP,THND_TONNE,1997.0,111.535
5378,NZL,SHEEP,THND_TONNE,1998.0,113.45299999999999
5379,NZL,SHEEP,THND_TONNE,1999.0,98.62299999999999
5380,NZL,SHEEP,THND_TONNE,2000.0,111.751
5381,NZL,SHEEP,THND_TONNE,2001.0,120.17200000000001
5382,NZL,SHEEP,THND_TONNE,2002.0,92.807
5383,NZL,SHEEP,THND_TONNE,2003.0,111.226
5384,NZL,SHEEP,THND_TONNE,2004.0,95.027
5385,NZL,SHEEP,THND_TONNE,2005.0,94.876
5386,NZL,SHEEP,THND_TONNE,2006.0,90.616
5387,NZL,SHEEP,THND_TONNE,2007.0,83.385
5388,NZL,SHEEP,THND_TONNE,2008.0,65.774
5389,NZL,SHEEP,THND_TONNE,2009.0,31.366
5390,NZL,SHEEP,THND_TONNE,2010.0,
5391,NZL,SHEEP,THND_TONNE,2011.0,
5392,NZL,SHEEP,THND_TONNE,2012.0,
5393,NZL,SHEEP,THND_TONNE,2013.0,
5394,NZL,SHEEP,THND_TONNE,2014.0,
5395,NZL,SHEEP,THND_TONNE,2015.0,
5396,NZL,SHEEP,THND_TONNE,2016.0,
5397,NZL,SHEEP,THND_TONNE,2017.0,
5398,NZL,SHEEP,THND_TONNE,2018.0,
5399,NZL,SHEEP,THND_TONNE,2019.0,
5460,NZL,PIG,THND_TONNE,1990.0,47.8
5461,NZL,PIG,THND_TONNE,1991.0,46.629
5462,NZL,PIG,THND_TONNE,1992.0,49.262
5463,NZL,PIG,THND_TONNE,1993.0,52.98
5464,NZL,PIG,THND_TONNE,1994.0,60.636
5465,NZL,PIG,THND_TONNE,1995.0,58.538999999999994
5466,NZL,PIG,THND_TONNE,1996.0,59.61
5467,NZL,PIG,THND_TONNE,1997.0,57.056000000000004
5468,NZL,PIG,THND_TONNE,1998.0,60.675
5469,NZL,PIG,THND_TONNE,1999.0,65.535
5470,NZL,PIG,THND_TONNE,2000.0,66.207
5471,NZL,PIG,THND_TONNE,2001.0,62.869
5472,NZL,PIG,THND_TONNE,2002.0,65.844
5473,NZL,PIG,THND_TONNE,2003.0,71.07600000000001
5474,NZL,PIG,THND_TONNE,2004.0,77.669
5475,NZL,PIG,THND_TONNE,2005.0,79.73
5476,NZL,PIG,THND_TONNE,2006.0,85.928
5477,NZL,PIG,THND_TONNE,2007.0,87.28200000000001
5478,NZL,PIG,THND_TONNE,2008.0,88.12100000000001
5479,NZL,PIG,THND_TONNE,2009.0,88.20100000000001
5480,NZL,PIG,THND_TONNE,2010.0,
5481,NZL,PIG,THND_TONNE,2011.0,
5482,NZL,PIG,THND_TONNE,2012.0,
5483,NZL,PIG,THND_TONNE,2013.0,
5484,NZL,PIG,THND_TONNE,2014.0,
5485,NZL,PIG,THND_TONNE,2015.0,
5486,NZL,PIG,THND_TONNE,2016.0,
5487,NZL,PIG,THND_TONNE,2017.0,
5488,NZL,PIG,THND_TONNE,2018.0,
5489,NZL,PIG,THND_TONNE,2019.0,
5880,ARG,POULTRY,THND_TONNE,1990.0,321.0
5881,ARG,POULTRY,THND_TONNE,1991.0,333.8
5882,ARG,POULTRY,THND_TONNE,1992.0,382.04
5883,ARG,POULTRY,THND_TONNE,1993.0,596.1
5884,ARG,POULTRY,THND_TONNE,1994.0,719.01
5885,ARG,POULTRY,THND_TONNE,1995.0,738.595
5886,ARG,POULTRY,THND_TONNE,1996.0,786.2189999999999
5887,ARG,POULTRY,THND_TONNE,1997.0,770.086
5888,ARG,POULTRY,THND_TONNE,1998.0,811.557
5889,ARG,POULTRY,THND_TONNE,1999.0,954.823
5890,ARG,POULTRY,THND_TONNE,2000.0,959.578
5891,ARG,POULTRY,THND_TONNE,2001.0,932.888
5892,ARG,POULTRY,THND_TONNE,2002.0,660.456
5893,ARG,POULTRY,THND_TONNE,2003.0,697.7460000000001
5894,ARG,POULTRY,THND_TONNE,2004.0,826.192
5895,ARG,POULTRY,THND_TONNE,2005.0,934.525
5896,ARG,POULTRY,THND_TONNE,2006.0,1086.653
5897,ARG,POULTRY,THND_TONNE,2007.0,1160.856
5898,ARG,POULTRY,THND_TONNE,2008.0,1273.18
5899,ARG,POULTRY,THND_TONNE,2009.0,1367.82
5900,ARG,POULTRY,THND_TONNE,2010.0,
5901,ARG,POULTRY,THND_TONNE,2011.0,
5902,ARG,POULTRY,THND_TONNE,2012.0,
5903,ARG,POULTRY,THND_TONNE,2013.0,
5904,ARG,POULTRY,THND_TONNE,2014.0,
5905,ARG,POULTRY,THND_TONNE,2015.0,
5906,ARG,POULTRY,THND_TONNE,2016.0,
5907,ARG,POULTRY,THND_TONNE,2017.0,
5908,ARG,POULTRY,THND_TONNE,2018.0,
5909,ARG,POULTRY,THND_TONNE,2019.0,
5940,ARG,BEEF,THND_TONNE,1990.0,2588.922
5941,ARG,BEEF,THND_TONNE,1991.0,2448.667
5942,ARG,BEEF,THND_TONNE,1992.0,2441.882
5943,ARG,BEEF,THND_TONNE,1993.0,2507.867
5944,ARG,BEEF,THND_TONNE,1994.0,2388.224
5945,ARG,BEEF,THND_TONNE,1995.0,2173.938
5946,ARG,BEEF,THND_TONNE,1996.0,2226.499
5947,ARG,BEEF,THND_TONNE,1997.0,2285.1479999999997
5948,ARG,BEEF,THND_TONNE,1998.0,2144.908
5949,ARG,BEEF,THND_TONNE,1999.0,2383.908
5950,ARG,BEEF,THND_TONNE,2000.0,2385.107
5951,ARG,BEEF,THND_TONNE,2001.0,2342.406
5952,ARG,BEEF,THND_TONNE,2002.0,2180.404
5953,ARG,BEEF,THND_TONNE,2003.0,2277.857
5954,ARG,BEEF,THND_TONNE,2004.0,2403.58
5955,ARG,BEEF,THND_TONNE,2005.0,2379.357
5956,ARG,BEEF,THND_TONNE,2006.0,2475.541
5957,ARG,BEEF,THND_TONNE,2007.0,2687.7459999999996
5958,ARG,BEEF,THND_TONNE,2008.0,2705.482
5959,ARG,BEEF,THND_TONNE,2009.0,2715.8740000000003
5960,ARG,BEEF,THND_TONNE,2010.0,
5961,ARG,BEEF,THND_TONNE,2011.0,
5962,ARG,BEEF,THND_TONNE,2012.0,
5963,ARG,BEEF,THND_TONNE,2013.0,
5964,ARG,BEEF,THND_TONNE,2014.0,
5965,ARG,BEEF,THND_TONNE,2015.0,
5966,ARG,BEEF,THND_TONNE,2016.0,
5967,ARG,BEEF,THND_TONNE,2017.0,
5968,ARG,BEEF,THND_TONNE,2018.0,
5969,ARG,BEEF,THND_TONNE,2019.0,
6030,ARG,SHEEP,THND_TONNE,1990.0,84.59700000000001
6031,ARG,SHEEP,THND_TONNE,1991.0,88.23100000000001
6032,ARG,SHEEP,THND_TONNE,1992.0,72.156
6033,ARG,SHEEP,THND_TONNE,1993.0,72.133
6034,ARG,SHEEP,THND_TONNE,1994.0,92.807
6035,ARG,SHEEP,THND_TONNE,1995.0,88.37700000000001
6036,ARG,SHEEP,THND_TONNE,1996.0,71.567
6037,ARG,SHEEP,THND_TONNE,1997.0,65.847
6038,ARG,SHEEP,THND_TONNE,1998.0,58.239
6039,ARG,SHEEP,THND_TONNE,1999.0,55.352
6040,ARG,SHEEP,THND_TONNE,2000.0,59.163999999999994
6041,ARG,SHEEP,THND_TONNE,2001.0,59.153
6042,ARG,SHEEP,THND_TONNE,2002.0,58.38
6043,ARG,SHEEP,THND_TONNE,2003.0,56.665
6044,ARG,SHEEP,THND_TONNE,2004.0,55.104
6045,ARG,SHEEP,THND_TONNE,2005.0,52.501999999999995
6046,ARG,SHEEP,THND_TONNE,2006.0,51.653
6047,ARG,SHEEP,THND_TONNE,2007.0,53.059
6048,ARG,SHEEP,THND_TONNE,2008.0,50.21
6049,ARG,SHEEP,THND_TONNE,2009.0,47.773
6050,ARG,SHEEP,THND_TONNE,2010.0,
6051,ARG,SHEEP,THND_TONNE,2011.0,
6052,ARG,SHEEP,THND_TONNE,2012.0,
6053,ARG,SHEEP,THND_TONNE,2013.0,
6054,ARG,SHEEP,THND_TONNE,2014.0,
6055,ARG,SHEEP,THND_TONNE,2015.0,
6056,ARG,SHEEP,THND_TONNE,2016.0,
6057,ARG,SHEEP,THND_TONNE,2017.0,
6058,ARG,SHEEP,THND_TONNE,2018.0,
6059,ARG,SHEEP,THND_TONNE,2019.0,
6330,ARG,PIG,THND_TONNE,1990.0,153.631
6331,ARG,PIG,THND_TONNE,1991.0,153.161
6332,ARG,PIG,THND_TONNE,1992.0,192.864
6333,ARG,PIG,THND_TONNE,1993.0,211.257
6334,ARG,PIG,THND_TONNE,1994.0,213.326
6335,ARG,PIG,THND_TONNE,1995.0,227.095
6336,ARG,PIG,THND_TONNE,1996.0,220.9
6337,ARG,PIG,THND_TONNE,1997.0,217.0
6338,ARG,PIG,THND_TONNE,1998.0,253.12
6339,ARG,PIG,THND_TONNE,1999.0,287.452
6340,ARG,PIG,THND_TONNE,2000.0,283.10400000000004
6341,ARG,PIG,THND_TONNE,2001.0,228.55700000000002
6342,ARG,PIG,THND_TONNE,2002.0,214.715
6343,ARG,PIG,THND_TONNE,2003.0,192.947
6344,ARG,PIG,THND_TONNE,2004.0,209.955
6345,ARG,PIG,THND_TONNE,2005.0,240.605
6346,ARG,PIG,THND_TONNE,2006.0,298.71
6347,ARG,PIG,THND_TONNE,2007.0,307.536
6348,ARG,PIG,THND_TONNE,2008.0,304.846
6349,ARG,PIG,THND_TONNE,2009.0,332.95300000000003
6350,ARG,PIG,THND_TONNE,2010.0,
6351,ARG,PIG,THND_TONNE,2011.0,
6352,ARG,PIG,THND_TONNE,2012.0,
6353,ARG,PIG,THND_TONNE,2013.0,
6354,ARG,PIG,THND_TONNE,2014.0,
6355,ARG,PIG,THND_TONNE,2015.0,
6356,ARG,PIG,THND_TONNE,2016.0,
6357,ARG,PIG,THND_TONNE,2017.0,
6358,ARG,PIG,THND_TONNE,2018.0,
6359,ARG,PIG,THND_TONNE,2019.0,
8880,GBR,BEEF,THND_TONNE,1990.0,1102.267
8881,GBR,BEEF,THND_TONNE,1991.0,1124.156
8882,GBR,BEEF,THND_TONNE,1992.0,1086.1
8883,GBR,BEEF,THND_TONNE,1993.0,927.7710000000001
8884,GBR,BEEF,THND_TONNE,1994.0,940.9169999999999
8885,GBR,BEEF,THND_TONNE,1995.0,983.175
8886,GBR,BEEF,THND_TONNE,1996.0,813.372
8887,GBR,BEEF,THND_TONNE,1997.0,862.7139999999999
8888,GBR,BEEF,THND_TONNE,1998.0,853.618
8889,GBR,BEEF,THND_TONNE,1999.0,855.597
8890,GBR,BEEF,THND_TONNE,2000.0,892.427
8891,GBR,BEEF,THND_TONNE,2001.0,899.846
8892,GBR,BEEF,THND_TONNE,2002.0,983.047
8893,GBR,BEEF,THND_TONNE,2003.0,999.685
8894,GBR,BEEF,THND_TONNE,2004.0,1033.938
